15573.5	30
15573.5	17
15573.5	34
15573.6	22
15573.6	-4
15573.6	39
15573.6	18
15573.6	25
15573.6	9
15573.6	20
15573.7	23
15573.7	15
15573.7	34
15573.7	24
15573.7	8
15573.7	9
15573.7	31
15573.8	31
15573.8	22
15573.8	18
15573.8	22
15573.8	53
15573.8	25
15573.8	23
15573.9	37
15573.9	39
15573.9	30
15573.9	22
15573.9	27
15573.9	38
15573.9	1
15574	21
15574	9
15574	17
15574	17
15574	24
15574	28
15574	36
15574.1	24
15574.1	24
15574.1	32
15574.1	22
15574.1	26
15574.1	28
15574.1	24
15574.2	38
15574.2	15
15574.2	9
15574.2	26
15574.2	24
15574.2	31
15574.2	23
15574.3	4
15574.3	9
15574.3	40
15574.3	39
15574.3	23
15574.3	10
15574.3	14
15574.4	34
15574.4	35
15574.4	31
15574.4	27
15574.4	5
15574.4	1
15574.4	15
15574.5	25
15574.5	3
15574.5	16
15574.5	38
15574.5	47
15574.5	36
15574.5	41
15574.6	10
15574.6	23
15574.6	25
15574.6	32
15574.6	32
15574.6	13
15574.6	25
15574.7	34
15574.7	26
15574.7	34
15574.7	22
15574.7	22
15574.7	37
15574.8	25
15574.8	19
15574.8	27
15574.8	25
15574.8	24
15574.8	28
15574.8	19
15574.9	35
15574.9	28
15574.9	14
15574.9	28
15574.9	-5
15574.9	21
15574.9	20
15575	35
15575	34
15575	41
15575	40
15575	32
15575	19
15575	31
15575.1	32
15575.1	8
15575.1	42
15575.1	29
15575.1	27
15575.1	20
15575.1	40
15575.2	45
15575.2	32
15575.2	27
15575.2	38
15575.2	44
15575.2	8
15575.2	36
15575.3	27
15575.3	39
15575.3	32
15575.3	30
15575.3	28
15575.3	9
15575.3	41
15575.4	32
15575.4	19
15575.4	28
15575.4	34
15575.4	34
15575.4	60
15575.4	33
15575.5	30
15575.5	29
15575.5	51
15575.5	52
15575.5	28
15575.5	31
15575.5	20
15575.5	33
15575.6	40
15575.6	48
15575.6	27
15575.6	30
15575.6	36
15575.6	14
15575.6	28
15575.7	31
15575.7	37
15575.7	58
15575.7	37
15575.7	46
15575.7	39
15575.7	24
15575.8	35
15575.8	30
15575.8	33
15575.8	45
15575.8	42
15575.8	31
15575.8	43
15575.9	26
15575.9	24
15575.9	47
15575.9	33
15575.9	21
15575.9	43
15575.9	38
15576	29
15576	32
15576	40
15576	37
15576	65
15576	40
15576	38
15576.1	26
15576.1	30
15576.1	50
15576.1	58
15576.1	41
15576.1	23
15576.1	37
15576.2	41
15576.2	39
15576.2	60
15576.2	35
15576.2	32
15576.2	18
15576.2	31
15576.3	48
15576.3	35
15576.3	32
15576.3	29
15576.3	31
15576.3	38
15576.3	47
15576.4	44
15576.4	32
15576.4	25
15576.4	39
15576.4	47
15576.4	32
15576.4	50
15576.5	40
15576.5	51
15576.5	27
15576.5	34
15576.5	49
15576.5	48
15576.5	29
15576.6	35
15576.6	39
15576.6	42
15576.6	40
15576.6	30
15576.6	27
15576.6	49
15576.7	29
15576.7	24
15576.7	25
15576.7	17
15576.7	40
15576.7	32
15576.7	34
15576.8	34
15576.8	56
15576.8	44
15576.8	42
15576.8	13
15576.8	33
15576.8	40
15576.9	32
15576.9	37
15576.9	28
15576.9	24
15576.9	36
15576.9	26
15576.9	30
15576.9	50
15577	44
15577	28
15577	47
15577	15
15577	43
15577	34
15577	48
15577.1	45
15577.1	27
15577.1	33
15577.1	43
15577.1	26
15577.1	26
15577.1	49
15577.2	42
15577.2	35
15577.2	47
15577.2	47
15577.2	42
15577.2	29
15577.2	21
15577.3	53
15577.3	49
15577.3	37
15577.3	42
15577.3	40
15577.3	40
15577.3	30
15577.4	36
15577.4	33
15577.4	14
15577.4	58
15577.4	37
15577.4	34
15577.4	40
15577.5	57
15577.5	39
15577.5	42
15577.5	41
15577.5	74
15577.5	38
15577.5	21
15577.6	53
15577.6	36
15577.6	35
15577.6	47
15577.6	28
15577.6	38
15577.6	38
15577.6	43
15577.7	51
15577.7	30
15577.7	31
15577.7	29
15577.7	39
15577.7	47
15577.7	41
15577.8	35
15577.8	46
15577.8	49
15577.8	39
15577.8	54
15577.8	43
15577.8	23
15577.9	44
15577.9	65
15577.9	33
15577.9	65
15577.9	35
15577.9	50
15577.9	34
15578	40
15578	38
15578	43
15578	43
15578	45
15578	42
15578	39
15578.1	31
15578.1	35
15578.1	58
15578.1	43
15578.1	51
15578.1	39
15578.1	37
15578.1	39
15578.2	37
15578.2	49
15578.2	53
15578.2	34
15578.2	49
15578.2	32
15578.2	40
15578.3	48
15578.3	47
15578.3	46
15578.3	44
15578.3	28
15578.3	46
15578.3	47
15578.4	29
15578.4	38
15578.4	50
15578.4	43
15578.4	55
15578.4	38
15578.4	41
15578.5	31
15578.5	41
15578.5	39
15578.5	41
