15573.5	115
15573.5	130
15573.5	128
15573.6	134
15573.6	94
15573.6	121
15573.6	127
15573.6	116
15573.6	105
15573.6	129
15573.7	100
15573.7	105
15573.7	102
15573.7	140
15573.7	114
15573.7	112
15573.7	102
15573.8	119
15573.8	112
15573.8	141
15573.8	108
15573.8	95
15573.8	97
15573.8	88
15573.9	122
15573.9	126
15573.9	107
15573.9	90
15573.9	114
15573.9	121
15573.9	127
15574	117
15574	99
15574	95
15574	92
15574	111
15574	140
15574	125
15574.1	113
15574.1	118
15574.1	119
15574.1	132
15574.1	120
15574.1	176
15574.1	147
15574.2	123
15574.2	118
15574.2	136
15574.2	112
15574.2	131
15574.2	107
15574.2	89
15574.3	102
15574.3	112
15574.3	109
15574.3	119
15574.3	122
15574.3	111
15574.3	116
15574.4	90
15574.4	97
15574.4	117
15574.4	125
15574.4	106
15574.4	85
15574.4	108
15574.5	112
15574.5	112
15574.5	125
15574.5	108
15574.5	100
15574.5	98
15574.5	104
15574.6	118
15574.6	130
15574.6	108
15574.6	107
15574.6	114
15574.6	125
15574.6	121
15574.7	120
15574.7	107
15574.7	113
15574.7	122
15574.7	128
15574.7	120
15574.8	123
15574.8	134
15574.8	129
15574.8	126
15574.8	102
15574.8	135
15574.8	95
15574.9	92
15574.9	103
15574.9	129
15574.9	119
15574.9	83
15574.9	106
15574.9	127
15575	122
15575	133
15575	109
15575	109
15575	111
15575	129
15575	116
15575.1	130
15575.1	118
15575.1	113
15575.1	118
15575.1	110
15575.1	103
15575.1	93
15575.2	98
15575.2	113
15575.2	131
15575.2	89
15575.2	128
15575.2	123
15575.2	140
15575.3	135
15575.3	118
15575.3	116
15575.3	109
15575.3	100
15575.3	125
15575.3	143
15575.4	158
15575.4	130
15575.4	116
15575.4	114
15575.4	119
15575.4	119
15575.4	97
15575.5	96
15575.5	119
15575.5	113
15575.5	113
15575.5	116
15575.5	138
15575.5	111
15575.5	122
15575.6	112
15575.6	106
15575.6	135
15575.6	141
15575.6	117
15575.6	110
15575.6	145
15575.7	113
15575.7	120
15575.7	116
15575.7	135
15575.7	122
15575.7	116
