15584.5	39
15584.6	49
15584.6	19
15584.6	40
15584.6	34
15584.6	29
15584.6	26
15584.6	25
15584.6	44
15584.7	53
15584.7	42
15584.7	31
15584.7	44
15584.7	30
15584.7	34
15584.7	43
15584.8	43
15584.8	16
15584.8	39
15584.8	33
15584.8	13
15584.8	33
15584.8	38
15584.8	23
15584.9	56
15584.9	28
15584.9	40
15584.9	21
15584.9	13
15584.9	44
15584.9	26
15584.9	36
15585	20
15585	32
15585	30
15585	47
15585	38
15585	28
15585	38
15585	29
15585.1	43
15585.1	45
15585.1	30
15585.1	41
15585.1	24
15585.1	37
15585.1	38
15585.2	37
15585.2	16
15585.2	42
15585.2	10
15585.2	47
15585.2	32
15585.2	34
15585.2	43
15585.3	41
15585.3	45
15585.3	44
15585.3	29
15585.3	21
15585.3	18
15585.3	8
15585.3	36
15585.4	40
15585.4	40
15585.4	41
15585.4	26
15585.4	32
15585.4	28
15585.4	38
15585.4	46
15585.5	59
15585.5	40
15585.5	36
15585.5	45
15585.5	47
15585.5	39
15585.5	38
15585.6	28
15585.6	32
15585.6	31
15585.6	31
15585.6	13
15585.6	14
15585.6	42
15585.6	37
15585.7	55
15585.7	10
15585.7	21
15585.7	31
15585.7	38
15585.7	39
15585.7	45
15585.7	32
15585.8	37
15585.8	45
15585.8	29
15585.8	32
15585.8	16
15585.8	20
15585.8	44
15585.8	48
15585.9	30
15585.9	40
15585.9	30
15585.9	34
15585.9	26
15585.9	23
15585.9	50
15585.9	35
15586	27
15586	39
15586	27
15586	29
15586	29
15586	33
15586	25
15586	43
15586.1	38
15586.1	42
15586.1	38
15586.1	34
15586.1	43
15586.1	31
15586.1	33
15586.2	43
15586.2	9
15586.2	35
15586.2	33
15586.2	34
15586.2	23
15586.2	46
15586.2	19
15586.3	38
15586.3	43
15586.3	37
15586.3	33
15586.3	45
15586.3	35
15586.3	37
15586.3	44
15586.4	24
15586.4	34
15586.4	31
15586.4	54
15586.4	30
15586.4	40
15586.4	23
15586.4	41
15586.5	53
15586.5	29
15586.5	16
15586.5	39
15586.5	36
15586.5	18
15586.5	38
15586.5	38
15586.6	29
15586.6	24
15586.6	29
15586.6	25
15586.6	39
15586.6	50
15586.6	32
15586.6	44
15586.7	32
15586.7	29
15586.7	31
15586.7	44
15586.7	54
15586.7	8
15586.7	26
15586.7	25
15586.8	42
15586.8	45
15586.8	38
15586.8	5
15586.8	42
15586.8	45
15586.8	40
15586.9	33
15586.9	40
15586.9	31
15586.9	56
15586.9	40
15586.9	46
15586.9	40
15586.9	41
15587	46
15587	24
15587	59
15587	32
15587	36
15587	49
15587	36
15587	41
15587.1	32
15587.1	24
15587.1	28
15587.1	44
15587.1	24
15587.1	62
15587.1	44
15587.1	50
15587.2	40
15587.2	22
15587.2	35
15587.2	34
15587.2	31
15587.2	34
15587.2	35
15587.2	39
15587.3	41
15587.3	57
15587.3	15
15587.3	5
15587.3	39
15587.3	38
15587.3	38
